Time_min,Temp_C,Mass_mg,Heat_Flow_mW
4.6875,131.609,7.36392,-4.094662
4.695833,131.7794,7.364015,-4.072776
4.704167,131.9454,7.363992,-4.05137
4.7125,132.1155,7.364001,-4.029934
4.720833,132.2814,7.364076,-4.008624
4.729166,132.448,7.364004,-3.987528
4.7375,132.6184,7.364045,-3.96709
4.745834,132.7883,7.363934,-3.94667
4.754166,132.9548,7.363909,-3.926138
4.7625,133.1204,7.363837,-3.905419
4.770834,133.2882,7.363834,-3.884865
4.779167,133.4613,7.363782,-3.864324
4.7875,133.6296,7.363715,-3.843925
4.795833,133.7981,7.363743,-3.824106
4.804167,133.9662,7.363665,-3.804234
4.8125,134.1328,7.363688,-3.78408
4.820833,134.3092,7.363645,-3.763576
4.829167,134.4734,7.363689,-3.74437
4.8375,134.6431,7.363738,-3.724823
4.845833,134.8104,7.363701,-3.705638
4.854166,134.9852,7.363745,-3.686469
4.8625,135.1566,7.363808,-3.667407
4.870834,135.3238,7.363837,-3.648601
4.879166,135.496,7.363842,-3.629497
4.8875,135.6616,7.363837,-3.611013
4.895834,135.8309,7.363852,-3.592826
4.904167,136.0058,7.363765,-3.574656
4.9125,136.1783,7.363818,-3.55621
4.920833,136.3459,7.363726,-3.538202
4.929167,136.516,7.36375,-3.520146
4.9375,136.6859,7.363699,-3.5021
4.945833,136.8534,7.363626,-3.484048
4.954167,137.0232,7.363704,-3.466377
4.9625,137.1939,7.36361,-3.448999
4.970833,137.364,7.363658,-3.431926
4.979166,137.5333,7.363562,-3.414698
4.9875,137.706,7.363696,-3.397398
4.995834,137.8759,7.363538,-3.380167
5.004166,138.047,7.363581,-3.362981
5.0125,138.2157,7.363516,-3.346173
5.020834,138.3908,7.363492,-3.329067
5.029167,138.5628,7.363556,-3.312748
5.0375,138.7385,7.363476,-3.296283
5.045833,138.9128,7.363584,-3.279774
5.054167,139.0836,7.363506,-3.262819
5.0625,139.2516,7.363568,-3.246605
5.070833,139.4262,7.363413,-3.230498
5.079167,139.598,7.363496,-3.214722
5.0875,139.7659,7.363456,-3.199313
5.095833,139.945,7.363504,-3.183282
5.104166,140.1164,7.363536,-3.167301
5.1125,140.2891,7.3635,-3.151604
5.120834,140.4651,7.363539,-3.135827
5.129166,140.6365,7.363438,-3.12026
